,strain,stest,rtrain,rtest
0,,0.0003074753930469714,,0.00029626423209923926
1,,0.00030444997292103804,,0.00029617687471827605
2,,0.00030802826982195066,,0.00029585168788694594
3,,0.0003046775204518207,,0.0002960909340551946
4,,0.0003078259441832747,,0.00029685483816637185
5,,0.00030874030136994387,,0.000296358918795843
6,,0.0003088938983492266,,0.00029653509854777867
7,,0.00030525121320561796,,0.00029649837852188974
8,,0.0003078902239303475,,0.0002963237983033
9,,0.0003039164239685325,,0.00029653221750727777
10,,0.00030575651773287,,0.0002962435833133301
11,,0.00030767066696790355,,0.0002965065867149299
12,,0.00030905337174429187,,0.00029669027023479337
13,,0.00030765592841898616,,0.0002963740585896587
14,,0.0003063956919714457,,0.00029635539851641517
15,,0.00030787172253343405,,0.0002964135858071504
16,,0.0003146910020696464,,0.00029632364676012644
17,,0.00030851613816474424,,0.00029639829729861044
18,,0.0003067759394296589,,0.00029650501126377205
19,,0.0003072382855085973,,0.00029621201221773644
20,,0.000305546466877562,,0.0002965447418701104
21,,0.00030615745425409185,,0.00029598000730215925
22,,0.0003059835472441492,,0.00029632811886268293
23,,0.0003071116825626699,,0.0002964410335706236
24,,0.0003049800561005916,,0.00029619651531027024
25,,0.00030754427205706745,,0.00029644728771418747
26,,0.0003059366836872047,,0.00029655475620684956
27,,0.00031025139415337085,,0.0002962720885068348
28,,0.00030695189740227355,,0.0002964444888379199
29,,0.0003072830458840398,,0.00029628121170754924
30,,0.000303090309291907,,0.00029634065859286327
31,,0.00030724110468183604,,0.0002964044349979666
32,,0.0003101220817346462,,0.0002962281241465721
33,,0.0003069046038315165,,0.0002962267494886471
34,,0.00031152478410869695,,0.00029624674116708686
35,,0.00030509049064488333,,0.0002968391329624951
36,,0.00030648563218339163,,0.0002963470081088761
37,,0.0003153167578160218,,0.0002964830581541127
38,,0.00030722624987507014,,0.0002963214396187834
39,,0.00030666572792495005,,0.000296277910441795
40,,0.0003075571335482674,,0.0002963061156325735
41,,0.0003063106941921772,,0.0002962594277788978
42,,0.00030618139173566055,,0.0002963790458221339
43,,0.0003042199304559653,,0.0002964086928855602
44,,0.00031152585149368334,,0.00029624863927878484
45,,0.0003051740292075046,,0.0002964916953563178
46,,0.00030713439163846334,,0.0002966080394325757
47,,0.00030805047013593396,,0.00029623635988301056
48,,0.0003087239595771392,,0.00029637795663439194
49,,0.00030526843534769423,,0.00029658967873775186
